base_threshold_principal,base_threshold_counterparty,base_min_transfer_principal,base_min_transfer_counterparty,counterparty_rounding,principal_rounding,base_total_exposure_amount,action,agreed_amount,base_call_amount,booked_amount_first_leg,booked_amount_second_leg,call_status,counterparty_amount,reporting_call_amount,agreement_id,event_id,external_id,instrument_id,margin_type,reporting_currency,dispute_age,rescued_data,reporting_date
0.0,0.0,0.0,0.0,10000.0,10000.0,-100000.0,Call,1100000.0,1100000.0,,,No Call Required,,1100000.0,10804,97926,7839,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,-200000.0,ITM No Calls,3100000.0,3100000.0,,,Pending Review,,3100000.0,11202,98139,7534,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,250000.0,10000.0,10000.0,300000.0,ITM No Calls,2900000.0,2900000.0,,,No Call Required,,2900000.0,10262,90969,7395,,Net,USD,,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,-100000.0,Recall,2700000.0,2700000.0,,,Pending Review,,2700000.0,10704,93138,7420,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,-100000.0,Call,4300000.0,4300000.0,,,No Call Required,,4300000.0,11694,90235,7820,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,Recall,3900000.0,3900000.0,,,No Call Required,,3900000.0,10773,94822,7071,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,500000.0,ITM No Calls,5000000.0,5000000.0,,,No Call Required,,5000000.0,11259,97882,7041,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,300000.0,ITM No Calls,3200000.0,3200000.0,,,Pending Review,,3200000.0,10439,90181,7829,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,-100000.0,ITM No Calls,1500000.0,1500000.0,,,No Call Required,,1500000.0,11510,99915,7058,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,0.0,ITM No Calls,2100000.0,2100000.0,,,Pending Review,,2100000.0,10802,90851,7348,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,Recall,2100000.0,2100000.0,,,Pending Review,,2100000.0,11712,92283,7891,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,-100000.0,ITM No Calls,4000000.0,4000000.0,,,No Call Required,,4000000.0,10095,99521,7779,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,300000.0,Call,1200000.0,1200000.0,,,Pending Review,,1200000.0,11125,90752,7187,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,250000.0,10000.0,10000.0,0.0,Call,1300000.0,1300000.0,,,Pending Review,,1300000.0,11819,94696,7100,,Net,USD,,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,400000.0,ITM No Calls,1600000.0,1600000.0,,,Pending Review,,1600000.0,11268,98668,7476,,Net,USD,,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,100000.0,Recall,3800000.0,3800000.0,,,Pending Review,,3800000.0,11399,90208,7018,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,300000.0,Call,3500000.0,3500000.0,,,No Call Required,,3500000.0,11096,91243,7668,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,300000.0,Call,3100000.0,3100000.0,,,No Call Required,,3100000.0,10319,90266,7738,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,300000.0,Call,100000.0,100000.0,,,Pending Review,,100000.0,10687,92870,7211,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,300000.0,Call,1000000.0,1000000.0,,,No Call Required,,1000000.0,10921,93388,7426,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,500000.0,ITM No Calls,1000000.0,1000000.0,,,Pending Review,,1000000.0,10802,95482,7332,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,Call,400000.0,400000.0,,,Pending Review,,400000.0,11976,92867,7092,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,500000.0,Recall,3000000.0,3000000.0,,,Pending Review,,3000000.0,11863,93310,7472,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,400000.0,Recall,4600000.0,4600000.0,,,Pending Review,,4600000.0,10879,97129,7121,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,0.0,ITM No Calls,1200000.0,1200000.0,,,No Call Required,,1200000.0,11155,94204,7975,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,ITM No Calls,4200000.0,4200000.0,,,No Call Required,,4200000.0,10876,97183,7928,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,ITM No Calls,4700000.0,4700000.0,,,No Call Required,,4700000.0,10545,90347,7311,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,200000.0,Call,2900000.0,2900000.0,,,Pending Review,,2900000.0,11501,91366,7893,,Net,USD,,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,300000.0,Call,300000.0,300000.0,,,No Call Required,,300000.0,11696,95971,7794,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,200000.0,Call,4800000.0,4800000.0,,,Pending Review,,4800000.0,11110,97513,7502,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,-200000.0,ITM No Calls,600000.0,600000.0,,,Pending Review,,600000.0,11406,98770,7357,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,200000.0,ITM No Calls,3600000.0,3600000.0,,,Pending Review,,3600000.0,11364,93543,7320,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,-100000.0,ITM No Calls,4100000.0,4100000.0,,,Pending Review,,4100000.0,10450,99695,7496,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,200000.0,ITM No Calls,2800000.0,2800000.0,,,Pending Review,,2800000.0,11791,95392,7063,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,ITM No Calls,4700000.0,4700000.0,,,Pending Review,,4700000.0,10602,99612,7063,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,300000.0,ITM No Calls,2300000.0,2300000.0,,,Pending Review,,2300000.0,10402,96711,7251,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,Call,1100000.0,1100000.0,,,Pending Review,,1100000.0,11873,93218,7744,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,300000.0,ITM No Calls,4400000.0,4400000.0,,,No Call Required,,4400000.0,11290,91077,7293,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,200000.0,Call,3300000.0,3300000.0,,,No Call Required,,3300000.0,11324,98316,7094,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,100000.0,Call,4800000.0,4800000.0,,,No Call Required,,4800000.0,10769,95582,7701,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,400000.0,Recall,0.0,0.0,,,Pending Review,,0.0,10832,98902,7637,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,Recall,1200000.0,1200000.0,,,No Call Required,,1200000.0,10819,98301,7772,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,300000.0,Recall,3200000.0,3200000.0,,,Pending Review,,3200000.0,11509,96892,7268,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,Call,4100000.0,4100000.0,,,No Call Required,,4100000.0,11998,97783,7397,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,300000.0,Call,3600000.0,3600000.0,,,No Call Required,,3600000.0,10218,98312,7372,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,400000.0,Recall,4600000.0,4600000.0,,,Pending Review,,4600000.0,11550,93306,7204,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,500000.0,Recall,1200000.0,1200000.0,,,No Call Required,,1200000.0,10487,93546,7420,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,-100000.0,Recall,400000.0,400000.0,,,Pending Review,,400000.0,10378,95741,7904,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,300000.0,Call,2600000.0,2600000.0,,,Pending Review,,2600000.0,10664,93084,7088,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,300000.0,Call,3400000.0,3400000.0,,,Pending Review,,3400000.0,11864,97099,7610,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,300000.0,ITM No Calls,200000.0,200000.0,,,No Call Required,,200000.0,10865,96978,7839,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,0.0,ITM No Calls,2700000.0,2700000.0,,,Pending Review,,2700000.0,11791,91906,7142,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,300000.0,Recall,4800000.0,4800000.0,,,No Call Required,,4800000.0,10556,96597,7821,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,Call,4200000.0,4200000.0,,,No Call Required,,4200000.0,10063,96087,7374,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,-200000.0,ITM No Calls,1100000.0,1100000.0,,,Pending Review,,1100000.0,10290,93069,7954,,Net,USD,,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,500000.0,ITM No Calls,2400000.0,2400000.0,,,Pending Review,,2400000.0,11306,95844,7050,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,ITM No Calls,3500000.0,3500000.0,,,No Call Required,,3500000.0,10400,92198,7552,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,ITM No Calls,0.0,0.0,,,Pending Review,,0.0,11164,93961,7203,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,100000.0,ITM No Calls,2500000.0,2500000.0,,,Pending Review,,2500000.0,11229,95270,7253,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,300000.0,Call,4300000.0,4300000.0,,,Pending Review,,4300000.0,11880,92619,7166,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,Call,4400000.0,4400000.0,,,No Call Required,,4400000.0,11494,98342,7800,,Net,USD,,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,200000.0,Call,1400000.0,1400000.0,,,Pending Review,,1400000.0,10695,97051,7682,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,400000.0,Recall,0.0,0.0,,,Pending Review,,0.0,10878,92696,7711,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,-100000.0,Recall,3200000.0,3200000.0,,,Pending Review,,3200000.0,11359,92837,7187,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,-100000.0,Recall,4400000.0,4400000.0,,,Pending Review,,4400000.0,11599,98008,7293,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,-100000.0,Recall,1700000.0,1700000.0,,,Pending Review,,1700000.0,11816,94104,7100,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,400000.0,ITM No Calls,1200000.0,1200000.0,,,No Call Required,,1200000.0,11440,95131,7697,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,400000.0,Recall,4700000.0,4700000.0,,,Pending Review,,4700000.0,10444,98663,7691,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,0.0,Call,3500000.0,3500000.0,,,Pending Review,,3500000.0,10146,96031,7688,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,-100000.0,ITM No Calls,3900000.0,3900000.0,,,No Call Required,,3900000.0,10679,90721,7696,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,400000.0,Call,1200000.0,1200000.0,,,No Call Required,,1200000.0,11086,97398,7579,,Net,USD,,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,500000.0,ITM No Calls,300000.0,300000.0,,,Pending Review,,300000.0,11117,93067,7039,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,ITM No Calls,1400000.0,1400000.0,,,No Call Required,,1400000.0,10129,91460,7387,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,-200000.0,ITM No Calls,4700000.0,4700000.0,,,Pending Review,,4700000.0,10032,93625,7305,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,500000.0,Call,2000000.0,2000000.0,,,Pending Review,,2000000.0,11533,92560,7766,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,-200000.0,ITM No Calls,1100000.0,1100000.0,,,No Call Required,,1100000.0,10076,94317,7405,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,200000.0,Recall,1800000.0,1800000.0,,,No Call Required,,1800000.0,10216,93652,7111,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,0.0,Recall,800000.0,800000.0,,,Pending Review,,800000.0,10767,93448,7873,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,Recall,4100000.0,4100000.0,,,Pending Review,,4100000.0,11304,90296,7681,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,200000.0,Call,1400000.0,1400000.0,,,Pending Review,,1400000.0,10191,98056,7813,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,0.0,Recall,4000000.0,4000000.0,,,Pending Review,,4000000.0,11259,90526,7305,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,-100000.0,ITM No Calls,100000.0,100000.0,,,No Call Required,,100000.0,11038,93519,7871,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-100000.0,Call,3400000.0,3400000.0,,,No Call Required,,3400000.0,11828,94722,7971,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-100000.0,Call,4100000.0,4100000.0,,,Pending Review,,4100000.0,10593,97989,7430,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,200000.0,Call,2200000.0,2200000.0,,,No Call Required,,2200000.0,11048,90473,7194,,Net,USD,,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,-200000.0,ITM No Calls,3100000.0,3100000.0,,,Pending Review,,3100000.0,11439,92197,7670,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,Call,4200000.0,4200000.0,,,No Call Required,,4200000.0,11359,93876,7924,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-100000.0,Call,100000.0,100000.0,,,Pending Review,,100000.0,10492,96387,7436,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,400000.0,Call,1100000.0,1100000.0,,,Pending Review,,1100000.0,11733,92079,7015,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,100000.0,Call,4600000.0,4600000.0,,,Pending Review,,4600000.0,11453,98894,7901,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,300000.0,Recall,2300000.0,2300000.0,,,No Call Required,,2300000.0,10419,98819,7518,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,-100000.0,ITM No Calls,4800000.0,4800000.0,,,Pending Review,,4800000.0,11126,93971,7585,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,ITM No Calls,4000000.0,4000000.0,,,Pending Review,,4000000.0,10558,99711,7533,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,-100000.0,Recall,2900000.0,2900000.0,,,No Call Required,,2900000.0,10252,99042,7564,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,200000.0,ITM No Calls,2000000.0,2000000.0,,,Pending Review,,2000000.0,10819,98207,7922,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,300000.0,Recall,3900000.0,3900000.0,,,No Call Required,,3900000.0,11721,98613,7358,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,ITM No Calls,600000.0,600000.0,,,No Call Required,,600000.0,11853,97684,7992,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,-200000.0,Call,2600000.0,2600000.0,,,No Call Required,,2600000.0,11962,96512,7332,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,0.0,ITM No Calls,1900000.0,1900000.0,,,No Call Required,,1900000.0,11118,95380,7604,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,200000.0,Call,4200000.0,4200000.0,,,No Call Required,,4200000.0,11254,90343,7095,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,500000.0,ITM No Calls,3100000.0,3100000.0,,,No Call Required,,3100000.0,10819,99273,7904,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,200000.0,ITM No Calls,4700000.0,4700000.0,,,No Call Required,,4700000.0,10393,97674,7112,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,400000.0,ITM No Calls,1200000.0,1200000.0,,,No Call Required,,1200000.0,11566,93869,7995,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,-200000.0,Recall,2700000.0,2700000.0,,,Pending Review,,2700000.0,10886,96943,7677,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,ITM No Calls,2500000.0,2500000.0,,,No Call Required,,2500000.0,10203,94545,7998,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,200000.0,ITM No Calls,1100000.0,1100000.0,,,No Call Required,,1100000.0,11483,98739,7909,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,Call,2700000.0,2700000.0,,,Pending Review,,2700000.0,11579,98918,7756,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,200000.0,ITM No Calls,4400000.0,4400000.0,,,No Call Required,,4400000.0,10851,97838,7128,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,-200000.0,Call,2400000.0,2400000.0,,,No Call Required,,2400000.0,11935,96070,7734,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,0.0,Call,1900000.0,1900000.0,,,No Call Required,,1900000.0,10061,96612,7958,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,Recall,2900000.0,2900000.0,,,Pending Review,,2900000.0,10066,98651,7486,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,-200000.0,ITM No Calls,1200000.0,1200000.0,,,Pending Review,,1200000.0,11827,92126,7997,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,0.0,ITM No Calls,3200000.0,3200000.0,,,Pending Review,,3200000.0,11899,91617,7681,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,-200000.0,ITM No Calls,4400000.0,4400000.0,,,No Call Required,,4400000.0,10064,99182,7980,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,-200000.0,Call,100000.0,100000.0,,,Pending Review,,100000.0,10196,93137,7628,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,Recall,1600000.0,1600000.0,,,Pending Review,,1600000.0,11710,93870,7924,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,500000.0,Recall,500000.0,500000.0,,,Pending Review,,500000.0,11478,97183,7101,,Net,USD,,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,0.0,Call,2300000.0,2300000.0,,,No Call Required,,2300000.0,11004,98343,7726,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,200000.0,Call,200000.0,200000.0,,,No Call Required,,200000.0,11466,90103,7549,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,100000.0,ITM No Calls,1400000.0,1400000.0,,,Pending Review,,1400000.0,11170,94422,7666,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,ITM No Calls,100000.0,100000.0,,,No Call Required,,100000.0,11026,96788,7928,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,Call,400000.0,400000.0,,,Pending Review,,400000.0,10313,93726,7263,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,500000.0,ITM No Calls,3500000.0,3500000.0,,,No Call Required,,3500000.0,10501,94043,7967,,Net,USD,,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,Call,1900000.0,1900000.0,,,No Call Required,,1900000.0,11224,98976,7622,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,Call,2700000.0,2700000.0,,,Pending Review,,2700000.0,10516,96099,7040,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,500000.0,Call,3100000.0,3100000.0,,,Pending Review,,3100000.0,10269,92114,7751,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,Recall,1000000.0,1000000.0,,,No Call Required,,1000000.0,10915,99021,7912,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,ITM No Calls,1600000.0,1600000.0,,,No Call Required,,1600000.0,11578,92626,7089,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,-100000.0,Call,500000.0,500000.0,,,No Call Required,,500000.0,11143,91561,7810,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,Call,1000000.0,1000000.0,,,Pending Review,,1000000.0,11136,91273,7660,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,Recall,4300000.0,4300000.0,,,No Call Required,,4300000.0,10943,93404,7665,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,ITM No Calls,4000000.0,4000000.0,,,No Call Required,,4000000.0,10643,98344,7843,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,200000.0,ITM No Calls,900000.0,900000.0,,,No Call Required,,900000.0,10547,99593,7713,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,400000.0,ITM No Calls,2900000.0,2900000.0,,,No Call Required,,2900000.0,11442,95455,7419,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,500000.0,ITM No Calls,4100000.0,4100000.0,,,No Call Required,,4100000.0,10152,93404,7820,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,-100000.0,Recall,1300000.0,1300000.0,,,No Call Required,,1300000.0,10208,98302,7631,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,Recall,4900000.0,4900000.0,,,Pending Review,,4900000.0,10495,93223,7157,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,0.0,Call,4500000.0,4500000.0,,,Pending Review,,4500000.0,10235,96985,7882,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,Call,3400000.0,3400000.0,,,Pending Review,,3400000.0,10831,94267,7122,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,400000.0,Recall,2600000.0,2600000.0,,,Pending Review,,2600000.0,10127,93786,7613,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,Call,2000000.0,2000000.0,,,Pending Review,,2000000.0,10864,94318,7742,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,300000.0,Recall,4300000.0,4300000.0,,,Pending Review,,4300000.0,10631,92256,7445,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-100000.0,Recall,2000000.0,2000000.0,,,Pending Review,,2000000.0,10663,98975,7927,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,200000.0,Call,3600000.0,3600000.0,,,No Call Required,,3600000.0,11706,93157,7699,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,100000.0,Call,3700000.0,3700000.0,,,Pending Review,,3700000.0,10168,92645,7576,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,200000.0,Recall,4100000.0,4100000.0,,,No Call Required,,4100000.0,11724,95586,7245,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,300000.0,Call,3000000.0,3000000.0,,,Pending Review,,3000000.0,11637,96733,7992,,Net,USD,,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,500000.0,ITM No Calls,1800000.0,1800000.0,,,No Call Required,,1800000.0,11300,93114,7962,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,500000.0,ITM No Calls,2400000.0,2400000.0,,,Pending Review,,2400000.0,10870,90227,7866,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,250000.0,10000.0,10000.0,100000.0,ITM No Calls,1100000.0,1100000.0,,,No Call Required,,1100000.0,10469,91338,7917,,Net,USD,,,2026-06-17
