parent_id,petrid,org_lei,parent_lei,parent_name,internal_rating,internal_flag,rescued_data,reporting_date
JSYA,600337,5493039484904766,5493005581681946,SYNTH FUND JSYA,1B,Y,,2026-07-01
GEYJ,600338,5493063442615025,5493007431924642,SYNTH FUND GEYJ,2A,N,,2026-07-01
PDWT,600339,5493045983655019,5493002537125446,SYNTH FUND PDWT,3A,Y,,2026-07-01
YPKH,600340,5493012525787298,5493060328440254,SYNTH FUND YPKH,2B,Y,,2026-07-01
DBXX,600341,,5493058182891140,SYNTH FUND DBXX,2A,Y,,2026-07-01
TRHR,600342,,5493017869678191,SYNTH FUND TRHR,2A,N,,2026-07-01
RJOW,600343,5493015804448537,5493006418735154,SYNTH FUND RJOW,,N,,2026-07-01
NBVH,600344,5493056774007557,5493042471740430,SYNTH FUND NBVH,3A,Y,,2026-07-01
LKMO,600345,5493009475242893,5493003828344759,SYNTH FUND LKMO,2A,N,,2026-07-01
ANBS,600346,5493020913431238,5493019722695837,SYNTH FUND ANBS,1B,N,,2026-07-01
HXHI,600347,5493094692703978,5493051095238242,SYNTH FUND HXHI,1A,N,,2026-07-01
RTAE,600348,5493067638908878,5493003926697403,SYNTH FUND RTAE,2A,Y,,2026-07-01
KJJH,600349,5493009336127792,5493017936275740,SYNTH FUND KJJH,2B,Y,,2026-07-01
FYXS,600350,5493059181040346,5493010912910131,SYNTH FUND FYXS,2A,Y,,2026-07-01
BKTN,600351,5493050175900679,5493002225646666,SYNTH FUND BKTN,1A,N,,2026-07-01
QJSZ,600352,5493061496025225,5493090750605640,SYNTH FUND QJSZ,,Y,,2026-07-01
WXAC,600353,,5493089007534765,SYNTH FUND WXAC,,N,,2026-07-01
VYKQ,600354,5493078337654165,5493008190749326,SYNTH FUND VYKQ,,Y,,2026-07-01
CWYR,600355,5493036627936913,5493086587586468,SYNTH FUND CWYR,3A,N,,2026-07-01
WCYK,600356,5493015258886636,5493086844368933,SYNTH FUND WCYK,1B,N,,2026-07-01
YTUI,600357,5493099722636211,5493076746482464,SYNTH FUND YTUI,1B,N,,2026-07-01
XBAX,600358,5493071520138925,,SYNTH FUND XBAX,3A,Y,,2026-07-01
HDDU,600359,5493021502006061,5493040029403166,SYNTH FUND HDDU,1B,Y,,2026-07-01
SIQX,600360,5493073155175841,5493059106569166,SYNTH FUND SIQX,3A,N,,2026-07-01
MYUC,600361,5493034463335510,5493047608931939,SYNTH FUND MYUC,2B,N,,2026-07-01
EAJT,600362,5493086879736328,5493079022334193,SYNTH FUND EAJT,,N,,2026-07-01
ZPKD,600363,5493015414112100,5493071925796738,SYNTH FUND ZPKD,1A,Y,,2026-07-01
JSCH,600364,5493031495411204,5493049146129795,SYNTH FUND JSCH,1B,Y,,2026-07-01
TCOT,600365,5493095839954388,5493040509167977,SYNTH FUND TCOT,,Y,,2026-07-01
FQRE,600366,5493012100354123,5493023773013567,SYNTH FUND FQRE,2A,N,,2026-07-01
LKCE,600367,,5493044229283054,SYNTH FUND LKCE,,Y,,2026-07-01
ACSN,600368,5493003001053395,5493024213166375,SYNTH FUND ACSN,3A,Y,,2026-07-01
ECIO,600369,5493073647044159,5493081295849042,SYNTH FUND ECIO,1A,Y,,2026-07-01
XQRO,600370,5493013334486140,5493076423553603,SYNTH FUND XQRO,,N,,2026-07-01
HVFD,600371,5493030365010195,5493043167496367,SYNTH FUND HVFD,3A,Y,,2026-07-01
KWFJ,600372,5493091768804563,5493073857203412,SYNTH FUND KWFJ,2B,N,,2026-07-01
ZUYI,600373,5493083795536967,,SYNTH FUND ZUYI,1A,N,,2026-07-01
PBXU,600374,5493017606941546,5493011932022111,SYNTH FUND PBXU,,Y,,2026-07-01
KULS,600375,5493012529101850,5493055398873198,SYNTH FUND KULS,1A,N,,2026-07-01
PHXY,600376,5493096647584829,5493065277392727,SYNTH FUND PHXY,1B,Y,,2026-07-01
JMGA,600377,5493068880008764,5493027636806814,SYNTH FUND JMGA,,N,,2026-07-01
CEWZ,600378,5493071347507422,5493081739084728,SYNTH FUND CEWZ,3A,Y,,2026-07-01
IQMM,600379,5493096853208006,5493014865874513,SYNTH FUND IQMM,2A,N,,2026-07-01
JBFM,600380,5493053534423513,5493042455452244,SYNTH FUND JBFM,3A,Y,,2026-07-01
CRQV,600381,5493083112497771,5493096102657255,SYNTH FUND CRQV,1A,Y,,2026-07-01
NAHW,600382,,5493024142718609,SYNTH FUND NAHW,2A,N,,2026-07-01
ATIC,600383,5493052842532513,5493004216923451,SYNTH FUND ATIC,2B,Y,,2026-07-01
MEML,600384,5493056943766326,5493047151210108,SYNTH FUND MEML,,Y,,2026-07-01
MGOW,600385,5493032268621369,,SYNTH FUND MGOW,2B,Y,,2026-07-01
DDRX,600386,5493089024652268,5493010757181983,SYNTH FUND DDRX,1A,Y,,2026-07-01
EZMP,600387,5493053066594621,5493010013569632,SYNTH FUND EZMP,2A,N,,2026-07-01
TJNQ,600388,5493036725087489,5493034792541000,SYNTH FUND TJNQ,2B,N,,2026-07-01
XEQZ,600389,5493067183113685,5493009346733115,SYNTH FUND XEQZ,1A,N,,2026-07-01
YEVI,600390,5493083091033444,,SYNTH FUND YEVI,1A,N,,2026-07-01
UDNZ,600391,5493061718401293,5493064891034706,SYNTH FUND UDNZ,1A,N,,2026-07-01
RRBJ,600392,5493040542114121,5493027019177992,SYNTH FUND RRBJ,2B,N,,2026-07-01
LAMZ,600393,5493080814178097,5493024623907487,SYNTH FUND LAMZ,1B,Y,,2026-07-01
SGQK,600394,5493056267529690,5493094802143430,SYNTH FUND SGQK,1B,N,,2026-07-01
OFCE,600395,5493033048666119,5493042572875861,SYNTH FUND OFCE,3A,N,,2026-07-01
QDAE,600396,5493045833017569,5493076365973056,SYNTH FUND QDAE,,Y,,2026-07-01
IUIX,600397,5493016260992542,5493056016771436,SYNTH FUND IUIX,1B,Y,,2026-07-01
OZSB,600398,5493011469796254,5493060831320212,SYNTH FUND OZSB,1B,N,,2026-07-01
KKPI,600399,,5493094768629932,SYNTH FUND KKPI,2B,Y,,2026-07-01
LYDR,600400,5493083731693277,5493091863942146,SYNTH FUND LYDR,2A,Y,,2026-07-01
EIRI,600401,5493067400838802,,SYNTH FUND EIRI,2B,N,,2026-07-01
PNRW,600402,5493027800735717,,SYNTH FUND PNRW,1B,N,,2026-07-01
DSCZ,600403,5493001471942666,5493069595291800,SYNTH FUND DSCZ,2B,N,,2026-07-01
ASFJ,600404,5493060771803713,5493039730380232,SYNTH FUND ASFJ,1B,N,,2026-07-01
DPBN,600405,5493050261639265,,SYNTH FUND DPBN,1A,N,,2026-07-01
NGZQ,600406,5493026354022360,5493053285876938,SYNTH FUND NGZQ,3A,Y,,2026-07-01
VDCK,600407,5493029405050039,5493043208600692,SYNTH FUND VDCK,,Y,,2026-07-01
ARKY,600408,5493047851001243,5493093182587693,SYNTH FUND ARKY,3A,N,,2026-07-01
IYMH,600409,5493034795655728,5493089160674805,SYNTH FUND IYMH,1B,N,,2026-07-01
UMAO,600410,5493005574016033,5493069724441434,SYNTH FUND UMAO,2B,Y,,2026-07-01
DSGH,600411,5493017007486798,5493061540185561,SYNTH FUND DSGH,,N,,2026-07-01
KPOG,600412,5493069246148264,5493059037430232,SYNTH FUND KPOG,1A,N,,2026-07-01
ZNKJ,600413,5493092313177646,5493043866901465,SYNTH FUND ZNKJ,,N,,2026-07-01
UMAC,600414,5493082903164412,5493058195162751,SYNTH FUND UMAC,2A,N,,2026-07-01
MIWV,600415,,5493090553600678,SYNTH FUND MIWV,3A,N,,2026-07-01
KUCX,600416,5493097028273368,,SYNTH FUND KUCX,2B,N,,2026-07-01
GINB,600417,5493035429137588,5493019554442469,SYNTH FUND GINB,3A,Y,,2026-07-01
KXVD,600418,5493079870618938,5493014649919611,SYNTH FUND KXVD,1B,N,,2026-07-01
JABM,600419,5493058175798709,5493026518109872,SYNTH FUND JABM,1A,Y,,2026-07-01
LRSN,600420,5493001517441880,5493075147081507,SYNTH FUND LRSN,1B,N,,2026-07-01
LECE,600421,5493092570601777,5493024172692226,SYNTH FUND LECE,1A,N,,2026-07-01
VEHX,600422,5493099927656440,5493079809407526,SYNTH FUND VEHX,,N,,2026-07-01
SDQJ,600423,5493016227832499,5493015842696626,SYNTH FUND SDQJ,1B,Y,,2026-07-01
VKDQ,600424,5493049687245873,5493024129646976,SYNTH FUND VKDQ,2B,Y,,2026-07-01
NHOV,600425,5493038589756529,5493079681048639,SYNTH FUND NHOV,2A,Y,,2026-07-01
OVGU,600426,5493055001901550,5493034023643064,SYNTH FUND OVGU,,N,,2026-07-01
CRWP,600427,5493055328581883,5493027996545806,SYNTH FUND CRWP,1B,N,,2026-07-01
BHVC,600428,5493037789377928,5493024696209895,SYNTH FUND BHVC,1B,Y,,2026-07-01
CTEJ,600429,5493098634108470,5493058242758607,SYNTH FUND CTEJ,2B,N,,2026-07-01
QMZL,600430,5493087392766021,5493076881607531,SYNTH FUND QMZL,2B,N,,2026-07-01
JNQE,600431,5493017700333647,5493017616006046,SYNTH FUND JNQE,2A,N,,2026-07-01
OMYH,600432,5493002761309265,,SYNTH FUND OMYH,3A,N,,2026-07-01
CDPN,600433,5493020370475586,5493098461536625,SYNTH FUND CDPN,,N,,2026-07-01
ZZHC,600434,,5493058564069481,SYNTH FUND ZZHC,,N,,2026-07-01
YNRT,600435,,5493090078897348,SYNTH FUND YNRT,,N,,2026-07-01
OCRP,600436,5493074196996911,5493077397843872,SYNTH FUND OCRP,1B,Y,,2026-07-01
XNVA,600437,5493087643436114,5493003839616276,SYNTH FUND XNVA,3A,N,,2026-07-01
OIYO,600438,5493013667836396,5493072671559817,SYNTH FUND OIYO,3A,N,,2026-07-01
BHZW,600439,5493090309507132,5493076445842158,SYNTH FUND BHZW,2B,Y,,2026-07-01
NBBD,600440,5493069873599180,5493081302410795,SYNTH FUND NBBD,2B,Y,,2026-07-01
RJSR,600441,5493024865577905,5493032629223675,SYNTH FUND RJSR,1A,Y,,2026-07-01
VGCN,600442,,5493062125770769,SYNTH FUND VGCN,2B,N,,2026-07-01
PWWK,600443,5493064552315467,5493005192017398,SYNTH FUND PWWK,3A,N,,2026-07-01
FVER,600444,5493008679453216,5493010291716624,SYNTH FUND FVER,1A,Y,,2026-07-01
HQSM,600445,5493012897969218,5493029951548398,SYNTH FUND HQSM,1B,Y,,2026-07-01
KHNI,600446,5493072457902662,5493043005062062,SYNTH FUND KHNI,1B,Y,,2026-07-01
GHHZ,600447,5493043632535895,5493092213080599,SYNTH FUND GHHZ,3A,Y,,2026-07-01
QEJO,600448,5493021602270703,5493021097520825,SYNTH FUND QEJO,3A,N,,2026-07-01
OZCU,600449,5493082133793624,5493063061649469,SYNTH FUND OZCU,2B,N,,2026-07-01
RJMX,600450,5493078523021772,5493024799135401,SYNTH FUND RJMX,,Y,,2026-07-01
VHLX,600451,5493094168756924,5493072419319002,SYNTH FUND VHLX,3A,N,,2026-07-01
JYHX,600452,5493075032506587,5493046029863830,SYNTH FUND JYHX,,N,,2026-07-01
HVTP,600453,5493055882096547,5493005061498402,SYNTH FUND HVTP,1A,N,,2026-07-01
FIKK,600454,,5493076353390013,SYNTH FUND FIKK,2A,N,,2026-07-01
VOZR,600455,5493050124239391,5493026377477132,SYNTH FUND VOZR,3A,Y,,2026-07-01
XDHV,600456,5493027894795903,5493049480120683,SYNTH FUND XDHV,1A,N,,2026-07-01
BFHO,600457,5493000548213962,5493011624797277,SYNTH FUND BFHO,,N,,2026-07-01
IKCF,600458,5493071954750227,5493014022433574,SYNTH FUND IKCF,2B,Y,,2026-07-01
SRPP,600459,5493056350522586,5493044566636657,SYNTH FUND SRPP,1A,Y,,2026-07-01
AKIE,600460,5493097799790399,5493021125785321,SYNTH FUND AKIE,,N,,2026-07-01
OUDS,600461,,5493053491595174,SYNTH FUND OUDS,2A,Y,,2026-07-01
FXBV,600462,5493033215463065,5493068038030339,SYNTH FUND FXBV,2B,N,,2026-07-01
IOEX,600463,5493065064241534,5493041490551501,SYNTH FUND IOEX,,N,,2026-07-01
XSHT,600464,,5493009650855811,SYNTH FUND XSHT,3A,Y,,2026-07-01
CPAS,600465,5493023308662288,5493012360951878,SYNTH FUND CPAS,1A,Y,,2026-07-01
MLAC,600466,5493095399813267,5493062998106885,SYNTH FUND MLAC,3A,N,,2026-07-01
BEBJ,600467,5493017324752037,5493063033552264,SYNTH FUND BEBJ,1A,N,,2026-07-01
FRDZ,600468,5493000776940767,5493004413828505,SYNTH FUND FRDZ,1B,Y,,2026-07-01
FKFU,600469,5493016854894718,5493058741950934,SYNTH FUND FKFU,3A,N,,2026-07-01
GCJE,600470,5493055690988350,5493061567027740,SYNTH FUND GCJE,2B,N,,2026-07-01
UDEI,600471,5493056764367119,5493071049513266,SYNTH FUND UDEI,1B,N,,2026-07-01
SKTV,600472,5493060230558248,5493058028268745,SYNTH FUND SKTV,2A,Y,,2026-07-01
ISVU,600473,5493031185877258,5493097772456436,SYNTH FUND ISVU,2B,N,,2026-07-01
GOZX,600474,5493097229920557,5493088583086791,SYNTH FUND GOZX,1B,Y,,2026-07-01
ZGWV,600475,5493072002622179,5493009753208318,SYNTH FUND ZGWV,1A,Y,,2026-07-01
XUNZ,600476,5493033813982344,5493086165303982,SYNTH FUND XUNZ,3A,Y,,2026-07-01
QKBI,600477,5493037014010922,5493091090946050,SYNTH FUND QKBI,3A,Y,,2026-07-01
ESQF,600478,5493083251588113,5493073918695813,SYNTH FUND ESQF,3A,N,,2026-07-01
EOHE,600479,,5493068216660051,SYNTH FUND EOHE,1A,N,,2026-07-01
HPMN,600480,5493055929416010,5493080561999894,SYNTH FUND HPMN,1A,N,,2026-07-01
TDSH,600481,,5493008210038564,SYNTH FUND TDSH,1B,N,,2026-07-01
SIDR,600482,5493025602199363,5493039791404402,SYNTH FUND SIDR,2A,Y,,2026-07-01
GAPD,600483,5493015013387772,5493018351904461,SYNTH FUND GAPD,1A,Y,,2026-07-01
SOAZ,600484,,5493021404326231,SYNTH FUND SOAZ,3A,N,,2026-07-01
QRQV,600485,5493069758095430,5493044098352308,SYNTH FUND QRQV,1A,Y,,2026-07-01
SCGP,600486,5493066379702210,5493079684309210,SYNTH FUND SCGP,1A,Y,,2026-07-01
VPXR,600487,5493066046102268,5493044789630745,SYNTH FUND VPXR,3A,N,,2026-07-01
GQFX,600488,,5493091205724541,SYNTH FUND GQFX,1B,N,,2026-07-01
PTDV,600489,5493040932781903,5493080682398749,SYNTH FUND PTDV,1B,N,,2026-07-01
VHNN,600490,5493059414169887,5493012224395401,SYNTH FUND VHNN,1B,Y,,2026-07-01
OVRJ,600491,5493058439120960,5493098272626058,SYNTH FUND OVRJ,,N,,2026-07-01
VKAI,600492,5493006849760806,5493039183165259,SYNTH FUND VKAI,2A,N,,2026-07-01
GVMW,600493,5493024839541778,5493098542468269,SYNTH FUND GVMW,1B,Y,,2026-07-01
JAFJ,600494,5493075228251717,5493091672245247,SYNTH FUND JAFJ,,N,,2026-07-01
QKYB,600495,,5493085022715963,SYNTH FUND QKYB,,Y,,2026-07-01
FVCL,600496,5493090250996305,5493038948683831,SYNTH FUND FVCL,2B,N,,2026-07-01
DMWJ,600497,5493020975417650,5493014039561563,SYNTH FUND DMWJ,3A,Y,,2026-07-01
ZUET,600498,5493064902289613,5493012742185060,SYNTH FUND ZUET,,N,,2026-07-01
ERHS,600499,5493041310119901,5493024007976356,SYNTH FUND ERHS,2B,N,,2026-07-01
NJSO,600500,5493048129986051,5493057808336260,SYNTH FUND NJSO,1B,N,,2026-07-01
GIRD,600501,5493073898706701,5493073903071979,SYNTH FUND GIRD,3A,N,,2026-07-01
YEEE,600502,5493029567043167,5493002197639795,SYNTH FUND YEEE,2B,Y,,2026-07-01
MOZR,600503,5493033294287897,5493039565180864,SYNTH FUND MOZR,2B,Y,,2026-07-01
VQFC,600504,5493043848699301,5493034287575123,SYNTH FUND VQFC,1A,N,,2026-07-01
YYDY,600505,5493061299588886,5493067713806033,SYNTH FUND YYDY,1A,N,,2026-07-01
YSTM,600506,5493088987441831,5493091187374548,SYNTH FUND YSTM,1B,Y,,2026-07-01
VXHQ,600507,5493093084855463,5493050222928987,SYNTH FUND VXHQ,,Y,,2026-07-01
SJEY,600508,5493018106900954,,SYNTH FUND SJEY,1B,Y,,2026-07-01
SPCS,600509,5493044521317425,5493086759879566,SYNTH FUND SPCS,,Y,,2026-07-01
TAPN,600510,5493003644024748,5493099337194278,SYNTH FUND TAPN,2B,N,,2026-07-01
XNJU,600511,5493047453864112,5493044268285118,SYNTH FUND XNJU,1A,Y,,2026-07-01
FTUU,600512,5493029302258533,5493040970121766,SYNTH FUND FTUU,,N,,2026-07-01
XUEP,600513,5493077955408281,5493032919991230,SYNTH FUND XUEP,3A,Y,,2026-07-01
EMKQ,600514,5493083038144273,5493085426196081,SYNTH FUND EMKQ,,Y,,2026-07-01
RQLB,600515,5493079992214858,5493097283599731,SYNTH FUND RQLB,2A,N,,2026-07-01
GNRT,600516,5493030169171520,5493074304097024,SYNTH FUND GNRT,2B,Y,,2026-07-01
EWKB,600517,5493035637286625,,SYNTH FUND EWKB,2B,N,,2026-07-01
HICI,600518,5493051500063890,5493097128190772,SYNTH FUND HICI,1A,N,,2026-07-01
HHDO,600519,5493065384532030,5493000727706739,SYNTH FUND HHDO,1B,N,,2026-07-01
HMJK,600520,5493036092903859,,SYNTH FUND HMJK,2B,N,,2026-07-01
UZJY,600521,5493056183912635,5493048136283016,SYNTH FUND UZJY,2A,Y,,2026-07-01
WTUB,600522,5493000794797572,5493048591151051,SYNTH FUND WTUB,2A,N,,2026-07-01
CDKG,600523,5493093919882171,5493049583942966,SYNTH FUND CDKG,2A,Y,,2026-07-01
QAFY,600524,,5493069186765298,SYNTH FUND QAFY,1A,N,,2026-07-01
QPGI,600525,5493052845270874,5493097055719829,SYNTH FUND QPGI,3A,N,,2026-07-01
GVEL,600526,5493052458118251,5493084307582554,SYNTH FUND GVEL,1A,N,,2026-07-01
NASK,600527,,5493015953112037,SYNTH FUND NASK,1A,N,,2026-07-01
PTRY,600528,5493026192516147,5493065958114769,SYNTH FUND PTRY,2B,N,,2026-07-01
PKTH,600529,5493056171536531,5493047159660064,SYNTH FUND PKTH,1B,N,,2026-07-01
JRPW,600530,5493037522122766,5493002523181145,SYNTH FUND JRPW,,N,,2026-07-01
UJEI,600531,5493091326253760,5493035259127865,SYNTH FUND UJEI,1B,N,,2026-07-01
LOCL,600532,5493092155880858,5493084470435278,SYNTH FUND LOCL,2B,Y,,2026-07-01
JECQ,600533,5493039305234423,5493049799539057,SYNTH FUND JECQ,2A,Y,,2026-07-01
ARAU,600534,5493081737004228,5493009073411526,SYNTH FUND ARAU,1A,N,,2026-07-01
TGOU,600535,5493030398348485,5493044508171717,SYNTH FUND TGOU,2A,Y,,2026-07-01
OZUL,600536,5493089661694454,5493076606263039,SYNTH FUND OZUL,,Y,,2026-07-01
GFUJ,600537,5493095277912012,5493004800178536,SYNTH FUND GFUJ,,Y,,2026-07-01
ENMN,600538,5493073686103225,5493038286103913,SYNTH FUND ENMN,,N,,2026-07-01
XZGO,600539,5493040211975560,5493063559484243,SYNTH FUND XZGO,1B,Y,,2026-07-01
JEYG,600540,,5493045440806722,SYNTH FUND JEYG,2B,N,,2026-07-01
HPYJ,600541,5493027246918254,,SYNTH FUND HPYJ,2A,Y,,2026-07-01
KKLG,600542,5493080876092387,,SYNTH FUND KKLG,2B,N,,2026-07-01
AQUL,600543,5493050268370689,5493071322353939,SYNTH FUND AQUL,,N,,2026-07-01
BBFY,600544,5493069257576470,5493000510454063,SYNTH FUND BBFY,3A,Y,,2026-07-01
EMXW,600545,5493081838215040,,SYNTH FUND EMXW,1B,N,,2026-07-01
TXWU,600546,5493035435758370,5493099583989419,SYNTH FUND TXWU,,Y,,2026-07-01
SPSF,600547,5493022884456852,5493081051083613,SYNTH FUND SPSF,1A,Y,,2026-07-01
DEKQ,600548,5493055661655658,5493016983891703,SYNTH FUND DEKQ,1B,Y,,2026-07-01
BYPD,600549,5493036715628702,5493006602337233,SYNTH FUND BYPD,2A,Y,,2026-07-01
WPRX,600550,5493089312173108,5493080712769099,SYNTH FUND WPRX,,Y,,2026-07-01
MXSR,600551,5493082914054448,5493025446642470,SYNTH FUND MXSR,,Y,,2026-07-01
THBF,600552,,5493010257913975,SYNTH FUND THBF,3A,N,,2026-07-01
GHNI,600553,5493079377373790,5493089126160303,SYNTH FUND GHNI,2A,Y,,2026-07-01
RNYH,600554,5493077549717795,5493030506839396,SYNTH FUND RNYH,1B,Y,,2026-07-01
GBHE,600555,5493091107346755,5493002103247623,SYNTH FUND GBHE,2A,Y,,2026-07-01
EUZZ,600556,5493013990058081,,SYNTH FUND EUZZ,1A,N,,2026-07-01
UPGR,600557,5493029859554482,5493074786805573,SYNTH FUND UPGR,,N,,2026-07-01
ZYCB,600558,5493074781987628,5493073860555433,SYNTH FUND ZYCB,2B,N,,2026-07-01
KPNJ,600559,5493041453003456,,SYNTH FUND KPNJ,3A,Y,,2026-07-01
WLVU,600560,,5493088284021838,SYNTH FUND WLVU,1B,N,,2026-07-01
BCAI,600561,5493049548562688,5493075613518281,SYNTH FUND BCAI,1A,N,,2026-07-01
OKYF,600562,5493062702549227,5493059150752472,SYNTH FUND OKYF,3A,Y,,2026-07-01
DFNZ,600563,5493035148367410,5493077467746365,SYNTH FUND DFNZ,1A,Y,,2026-07-01
DBCN,600564,5493024144686588,5493091049687539,SYNTH FUND DBCN,2B,N,,2026-07-01
HEGQ,600565,5493031390861677,5493037115552890,SYNTH FUND HEGQ,1A,N,,2026-07-01
HNTJ,600566,5493095045345832,5493039006603200,SYNTH FUND HNTJ,2B,Y,,2026-07-01
BKPM,600567,5493062212108016,5493022505860138,SYNTH FUND BKPM,1B,Y,,2026-07-01
TREH,600568,5493063983264270,5493001112966549,SYNTH FUND TREH,2A,Y,,2026-07-01
JNGE,600569,5493085690171069,5493073179627141,SYNTH FUND JNGE,2B,N,,2026-07-01
XCJG,600570,5493018535091720,5493076972621813,SYNTH FUND XCJG,3A,Y,,2026-07-01
PPQQ,600571,5493014190749411,5493016692577106,SYNTH FUND PPQQ,,Y,,2026-07-01
VFNW,600572,5493031405975043,5493047939180940,SYNTH FUND VFNW,1B,Y,,2026-07-01
CAZY,600573,5493049158200082,5493072597587899,SYNTH FUND CAZY,,Y,,2026-07-01
TSKX,600574,5493029836318464,5493017231294043,SYNTH FUND TSKX,1B,Y,,2026-07-01
ISBS,600575,5493033619098848,5493012441473280,SYNTH FUND ISBS,,Y,,2026-07-01
OQDQ,600576,5493025960238443,5493043819436045,SYNTH FUND OQDQ,3A,Y,,2026-07-01
MQSP,600577,5493068352337643,5493044381894154,SYNTH FUND MQSP,2B,Y,,2026-07-01
FNNV,600578,5493049641153081,5493054456147959,SYNTH FUND FNNV,2A,N,,2026-07-01
UTLE,600579,5493025114534810,5493000153968483,SYNTH FUND UTLE,1A,N,,2026-07-01
CASD,600580,5493051250714232,5493022119852858,SYNTH FUND CASD,1B,N,,2026-07-01
ZECR,600581,5493064553937323,5493050318965087,SYNTH FUND ZECR,2B,N,,2026-07-01
ISDU,600582,,5493020248736766,SYNTH FUND ISDU,2B,Y,,2026-07-01
JPVC,600583,5493095280123717,5493010762773291,SYNTH FUND JPVC,3A,Y,,2026-07-01
RYHA,600584,5493087803802096,5493042653125399,SYNTH FUND RYHA,1A,Y,,2026-07-01
SVQL,600585,5493084921735530,5493039252559721,SYNTH FUND SVQL,1B,Y,,2026-07-01
TSJS,600586,5493083207953053,5493081603848622,SYNTH FUND TSJS,3A,N,,2026-07-01
WXFZ,600587,5493085910006249,5493066877538472,SYNTH FUND WXFZ,,N,,2026-07-01
LHNT,600588,5493055579826776,5493005656517715,SYNTH FUND LHNT,,N,,2026-07-01
ZLXG,600589,5493035295970802,5493026688066208,SYNTH FUND ZLXG,1B,N,,2026-07-01
