external_id,principal_lei,principal,principal_code,counterparty,counterparty_code,counterparty_lei,principal_rating,counterparty_rating,agreement_category,groupname,base_currency,im_legal_review_frequency,legal_review_frequency,reciprocity,counterparty_fixed_mta_values,counterparty_fixed_mta_value_ccy,counterparty_im_fixed_mta_values,counterparty_im_fixed_mta_value_ccy,counterparty_fixed_rounding_values,counterparty_fixed_rounding_value_ccy,counterparty_fixed_threshold_value_ccy,counterparty_fixed_threshold_values,counterparty_fixed_values,counterparty_im,counterparty_im_fixed_rounding_value_ccy,counterparty_im_fixed_rounding_values,counterparty_im_fixed_threshold_value_ccy,counterparty_im_fixed_threshold_values,counterparty_im_fixed_values,counterparty_im_rating_contingent_values,counterparty_im_seg_type,principal_fixed_mta_value_ccy,principal_fixed_mta_values,principal_fixed_rounding_value_ccy,principal_fixed_rounding_values,principal_fixed_threshold_value_ccy,principal_fixed_threshold_values,principal_fixed_values,principal_im,principal_im_fixed_mta_value_ccy,principal_im_fixed_mta_values,principal_im_fixed_rounding_value_ccy,principal_im_fixed_rounding_values,principal_im_fixed_threshold_value_ccy,principal_im_fixed_threshold_values,principal_im_fixed_values,principal_im_rating_contingent_values,principal_im_seg_type,principal_industry,principal_agreement_ia,counterparty_agreement_ia,agreement_date,agreement_id,agreement_status,agreement_description,agreement_type,agreementgroupcode,counterparty_seg_type,principal_seg_type,segregation,linkage_set,assets,custodian,simm_principal_calculation_currency,simm_cp_calculation_currency,rescued_data,reporting_date,agreement_name,region,principal_termination_currency,counterparty_termination_currency
7118,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,SWISS LIFE AG:SWCD,SWCD,529900ZM2M8QF6PZDD34,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_SWCD_GEN,GBP,,,,250000.0,,,,,,GBP,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-02,A22639,Amended,TDBK_SWCD_GENERAL_CSA,BILATERAL_CSA,TDBK_SWCD_GEN,,,N,,US Common Stock;Israel Government Bond;Canada Mortgage Bonds,N/A,,,,2026-06-17,TDBK_SWCD_GENERAL_CSA,TDBK,GBP,
K315,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,SWISS LIFE AG:SWCD,SWCD,529900ZM2M8QF6PZDD34,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_SWCD_GEN,EUR,,,,250000.0,,,,,,EUR,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-07-14,A52077,Amended,TDBK_SWCD_GENERAL_CSA,GENERAL_CSA,TDBK_SWCD_GEN,,,N,,German Government Note;Canada Mortgage Bonds;Ontario Provincial Bond,,,,,2026-06-17,TDBK_SWCD_GENERAL_CSA,TDBK,EUR,EUR
A8503,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,SWISS LIFE AG:SWCD,SWCD,529900ZM2M8QF6PZDD34,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_SWCD_GEN,USD,,,,250000.0,,,,,,USD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-02-03,A28001,Pending,TDBK_SWCD_REG_VM_CSA,REG_IMC,TDBK_SWCD_GEN,,,Y,,German Government Note;Ontario Provincial Bond;US Corporate,N/A,,,,2026-06-17,TDBK_SWCD_REG_VM_CSA,TDBK,USD,USD
9325,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,EUR,,,,250000.0,,,,,,EUR,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-27,A21365,Amended,TDBK_BNSC_REG_VM_CSA,GENERAL_CSA,TDBK_BNSC_GEN,,,N,,Ontario Provincial Bond;USD CASH;US Treasury,STATE STREET,,,,2026-06-17,TDBK_BNSC_REG_VM_CSA,TDBK,EUR,
0737,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,EUR,,,,250000.0,,,,,,EUR,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-04-27,A33801,Active,TDBK_BNSC_REG_IMC_CSA,REG_VM,TDBK_BNSC_GEN,,,Y,,German Government Note;Government of Canada Bond;US Treasury,STATE STREET,,,,2026-06-17,TDBK_BNSC_REG_IMC_CSA,TDBK,,EUR
4858,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,SWISS LIFE AG:SWCD,SWCD,529900ZM2M8QF6PZDD34,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_SWCD_GEN,CAD,,,,10000.0,,,,,,CAD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-08,A14404,Pending,TDBK_SWCD_GENERAL_CSA,BILATERAL_CSA,TDBK_SWCD_GEN,,,N,,Israel Government Bond;CAD CASH;German Government Note,STATE STREET,,,,2026-06-17,TDBK_SWCD_GENERAL_CSA,TDBK,CAD,CAD
0482,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,GBP,,,,250000.0,,,,,,GBP,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-10-25,A97178,Active,TDBK_BNSC_GENERAL_CSA,GENERAL_CSA,TDBK_BNSC_GEN,,,N,,US Treasury;Canada Mortgage Bonds;German Government Note,STATE STREET,,,,2026-06-17,TDBK_BNSC_GENERAL_CSA,TDBK,GBP,
2401,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,USD,,,,10000.0,,,,,,USD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-09,A73622,Pending,TDBK_BNSC_GENERAL_CSA,REG_VM,TDBK_BNSC_GEN,,,,,Ontario Provincial Bond;Government of Canada Bond;German Government Note,BNY MELLON,,,,2026-06-17,TDBK_BNSC_GENERAL_CSA,TDBK,USD,
5971,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,DEUTSCHE BANK A.G.:DBFR,DBFR,7LTWFZYICNSX8D621K86,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_DBFR_GEN,EUR,,,,250000.0,,,,,,EUR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11-12,A71634,Amended,TDBK_DBFR_REG_VM_CSA,REG_VM,TDBK_DBFR_GEN,,,N,,Government of Canada Bond;US Common Stock;Ontario Provincial Bond,N/A,,,,2026-06-17,TDBK_DBFR_REG_VM_CSA,TDBK,,EUR
9051,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,CAD,,,,250000.0,,,,,,CAD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-05-19,A36085,Pending,TDBK_BNSC_GENERAL_CSA,GENERAL_CSA,TDBK_BNSC_GEN,,,N,,Ontario Provincial Bond;Canada Mortgage Bonds;US Corporate,STATE STREET,,,,2026-06-17,TDBK_BNSC_GENERAL_CSA,TDBK,,CAD
2677,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,USD,,,,250000.0,,,,,,USD,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-04-20,A94189,Amended,TDBK_BNSC_REG_IMC_CSA,GENERAL_CSA,TDBK_BNSC_GEN,,,Y,,Ontario Provincial Bond;USD CASH;US Common Stock,N/A,,,,2026-06-17,TDBK_BNSC_REG_IMC_CSA,TDBK,USD,USD
5867,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,MORGAN STANLEY INTL:MSIL,MSIL,4PQUHN3JPFGFNF3BB653,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_MSIL_GEN,EUR,,,,250000.0,,,,,,EUR,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-09-11,A70671,Amended,TDBK_MSIL_REG_VM_CSA,GENERAL_CSA,TDBK_MSIL_GEN,,,N,,German Government Note;USD CASH;Government of Canada Bond,N/A,,,,2026-06-17,TDBK_MSIL_REG_VM_CSA,TDBK,EUR,EUR
0281,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5:WH17,WH17,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3A",ISDA CSA,TDBK_WH17_GEN,USD,,,,10000.0,,,,,,USD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-08-12,A98775,Pending,TDBK_WH17_REG_VM_CSA,GENERAL_CSA,TDBK_WH17_GEN,,,Y,,US Treasury;Canada Mortgage Bonds;Israel Government Bond,BNY MELLON,,,,2026-06-17,TDBK_WH17_REG_VM_CSA,TDBK,USD,USD
3071,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,MORGAN STANLEY INTL:MSIL,MSIL,4PQUHN3JPFGFNF3BB653,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_MSIL_GEN,EUR,,,,250000.0,,,,,,EUR,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-11-16,A73992,Active,TDGF_XXXX_GENERAL_CSA,BILATERAL_CSA,TDBK_MSIL_GEN,,,Y,,German Government Note;CAD CASH;US Corporate,N/A,,,,2026-06-17,TDGF_XXXX_GENERAL_CSA,TDBK,EUR,EUR
A4537,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BIMCOR INC:BIMC,BIMC,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3B",ISDA CSA,TDBK_BIMC_GEN,USD,,,,10000.0,,,,,,USD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-09-10,A37511,Pending,TDBK_BIMC_GENERAL_CSA,REG_IMC,TDBK_BIMC_GEN,,,,,US Corporate;Canada Mortgage Bonds;USD CASH,BNY MELLON,,,,2026-06-17,,TDBK,USD,USD
0523,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANCO HABITAT:BANH,BANH,B6ARUI4946ST4S7WOU88,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2B",ISDA CSA,TDBK_BANH_GEN,USD,,,,10000.0,,,,,,USD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-05-27,A66982,Amended,TDBK_BANH_GENERAL_CSA,GENERAL_CSA,TDBK_BANH_GEN,,,N,,Ontario Provincial Bond;Canada Mortgage Bonds;German Government Note,N/A,,,,2026-06-17,TDBK_BANH_GENERAL_CSA,TDBK,USD,
9076,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,DEUTSCHE BANK A.G.:DBFR,DBFR,7LTWFZYICNSX8D621K86,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_DBFR_GEN,GBP,,,,10000.0,,,,,,GBP,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-06-11,A29031,Amended,TDBK_DBFR_GENERAL_CSA,REG_IMC,TDBK_DBFR_GEN,,,N,,Ontario Provincial Bond;German Government Note;Canada Mortgage Bonds,STATE STREET,,,,2026-06-17,TDBK_DBFR_GENERAL_CSA,TDBK,GBP,GBP
2888,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,CAD,,,,10000.0,,,,,,CAD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-23,A57703,Active,TDBK_INBL_REG_IMC_CSA,GENERAL_CSA,TDBK_INBL_GEN,,,N,,Canada Mortgage Bonds;German Government Note;Government of Canada Bond,N/A,,,,2026-06-17,TDBK_INBL_REG_IMC_CSA,TDBK,CAD,CAD
A5231,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,USD,,,,10000.0,,,,,,USD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-11-12,A64808,Amended,TDBK_INBL_GENERAL_CSA,BILATERAL_CSA,TDBK_INBL_GEN,,,N,,Ontario Provincial Bond;Canada Mortgage Bonds;US Common Stock,N/A,,,,2026-06-17,TDBK_INBL_GENERAL_CSA,TDBK,USD,USD
0408,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5:WH17,WH17,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3A",ISDA CSA,TDBK_WH17_GEN,GBP,,,,250000.0,,,,,,GBP,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-01-10,A37008,Active,TDBK_WH17_REG_IMC_CSA,GENERAL_CSA,TDBK_WH17_GEN,,,N,,US Corporate;German Government Note;Government of Canada Bond,N/A,,,,2026-06-17,TDBK_WH17_REG_IMC_CSA,TDBK,GBP,GBP
6474,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,USD,,,,10000.0,,,,,,USD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-05-05,A37546,Pending,TDBK_BNSC_GENERAL_CSA,REG_IMC,TDBK_BNSC_GEN,,,N,,Canada Mortgage Bonds;US Corporate;US Common Stock,BNY MELLON,,,,2026-06-17,TDBK_BNSC_GENERAL_CSA,TDBK,,
1779,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,MORGAN STANLEY INTL:MSIL,MSIL,4PQUHN3JPFGFNF3BB653,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_MSIL_GEN,USD,,,,250000.0,,,,,,USD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-02-15,A10944,Active,TDBK_MSIL_REG_IMC_CSA,REG_IMC,TDBK_MSIL_GEN,,,,,US Treasury;US Corporate;German Government Note,BNY MELLON,,,,2026-06-17,TDBK_MSIL_REG_IMC_CSA,TDBK,USD,
0168,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,DEUTSCHE BANK A.G.:DBFR,DBFR,7LTWFZYICNSX8D621K86,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_DBFR_GEN,CAD,,,,250000.0,,,,,,CAD,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-12-06,A78071,Amended,TDBK_DBFR_REG_IMC_CSA,REG_IMC,TDBK_DBFR_GEN,,,N,,USD CASH;Canada Mortgage Bonds;US Treasury,BNY MELLON,,,,2026-06-17,TDBK_DBFR_REG_IMC_CSA,TDBK,CAD,CAD
A7318,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,GBP,,,,250000.0,,,,,,GBP,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-08-13,A24949,Active,TDGF_XXXX_GENERAL_CSA,GENERAL_CSA,TDBK_BNSC_GEN,,,,,US Corporate;USD CASH;Canada Mortgage Bonds,STATE STREET,,,,2026-06-17,TDGF_XXXX_GENERAL_CSA,TDBK,GBP,
4918,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,EUR,,,,250000.0,,,,,,EUR,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-01-02,A16732,Active,TDBK_BNSC_GENERAL_CSA,REG_VM,TDBK_BNSC_GEN,,,N,,US Common Stock;US Treasury;German Government Note,STATE STREET,,,,2026-06-17,TDBK_BNSC_GENERAL_CSA,TDBK,EUR,
0360,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5:WH17,WH17,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3A",ISDA CSA,TDBK_WH17_GEN,CAD,,,,10000.0,,,,,,CAD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-06-03,A68239,Active,TDBK_WH17_REG_VM_CSA,REG_IMC,TDBK_WH17_GEN,,,N,,Israel Government Bond;Government of Canada Bond;CAD CASH,BNY MELLON,,,,2026-06-17,,TDBK,CAD,CAD
K2477,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,GBP,,,,250000.0,,,,,,GBP,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07,A38276,Pending,TDBK_INBL_REG_VM_CSA,REG_VM,TDBK_INBL_GEN,,,N,,Israel Government Bond;USD CASH;US Corporate,N/A,,,,2026-06-17,,TDBK,GBP,
7896,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,EUR,,,,250000.0,,,,,,EUR,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-09-24,A25956,Active,TDBK_INBL_REG_IMC_CSA,REG_IMC,TDBK_INBL_GEN,,,N,,Government of Canada Bond;USD CASH;CAD CASH,STATE STREET,,,,2026-06-17,TDBK_INBL_REG_IMC_CSA,TDBK,,EUR
0726,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,EUR,,,,10000.0,,,,,,EUR,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-02,A77883,Pending,TDBK_INBL_GENERAL_CSA,GENERAL_CSA,TDBK_INBL_GEN,,,N,,US Common Stock;US Treasury;Government of Canada Bond,STATE STREET,,,,2026-06-17,TDBK_INBL_GENERAL_CSA,TDBK,,EUR
K2970,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,EUR,,,,10000.0,,,,,,EUR,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-11-27,A14445,Pending,TDBK_INBL_REG_VM_CSA,REG_VM,TDBK_INBL_GEN,,,Y,,German Government Note;CAD CASH;US Treasury,STATE STREET,,,,2026-06-17,TDBK_INBL_REG_VM_CSA,TDBK,EUR,
A8542,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANCO HABITAT:BANH,BANH,B6ARUI4946ST4S7WOU88,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2B",ISDA CSA,TDBK_BANH_GEN,CAD,,,,250000.0,,,,,,CAD,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-04-28,A99631,Amended,TDBK_BANH_REG_IMC_CSA,REG_IMC,TDBK_BANH_GEN,,,Y,,Canada Mortgage Bonds;CAD CASH;US Treasury,BNY MELLON,,,,2026-06-17,TDBK_BANH_REG_IMC_CSA,TDBK,CAD,
3710,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CITIBANK NA:CITI,CITI,E57ODZWZ7FF32TWEFA76,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_CITI_GEN,CAD,,,,250000.0,,,,,,CAD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-20,A27261,Amended,TDBK_CITI_REG_VM_CSA,REG_IMC,TDBK_CITI_GEN,,,,,USD CASH;German Government Note;US Treasury,STATE STREET,,,,2026-06-17,TDBK_CITI_REG_VM_CSA,TDBK,CAD,CAD
0505,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,DEUTSCHE BANK A.G.:DBFR,DBFR,7LTWFZYICNSX8D621K86,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_DBFR_GEN,CAD,,,,250000.0,,,,,,CAD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-01-25,A16346,Pending,TDBK_DBFR_REG_VM_CSA,REG_IMC,TDBK_DBFR_GEN,,,,,Israel Government Bond;US Corporate;US Common Stock,N/A,,,,2026-06-17,,TDBK,,CAD
0378,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5:WH17,WH17,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3A",ISDA CSA,TDBK_WH17_GEN,CAD,,,,10000.0,,,,,,CAD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-01-04,A57129,Active,TDBK_WH17_GENERAL_CSA,REG_IMC,TDBK_WH17_GEN,,,Y,,USD CASH;Government of Canada Bond;US Common Stock,STATE STREET,,,,2026-06-17,TDBK_WH17_GENERAL_CSA,TDBK,CAD,CAD
A7196,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,MORGAN STANLEY INTL:MSIL,MSIL,4PQUHN3JPFGFNF3BB653,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_MSIL_GEN,EUR,,,,10000.0,,,,,,EUR,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-07-12,A21983,Pending,TDBK_MSIL_REG_VM_CSA,BILATERAL_CSA,TDBK_MSIL_GEN,,,Y,,Government of Canada Bond;Canada Mortgage Bonds;US Common Stock,STATE STREET,,,,2026-06-17,TDBK_MSIL_REG_VM_CSA,TDBK,EUR,EUR
5770,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,USD,,,,10000.0,,,,,,USD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-01-03,A98755,Active,TDBK_BNSC_REG_VM_CSA,REG_VM,TDBK_BNSC_GEN,,,N,,USD CASH;US Treasury;Ontario Provincial Bond,STATE STREET,,,,2026-06-17,TDBK_BNSC_REG_VM_CSA,TDBK,USD,USD
A9696,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BIMCOR INC:BIMC,BIMC,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3B",ISDA CSA,TDBK_BIMC_GEN,GBP,,,,250000.0,,,,,,GBP,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-05,A41738,Active,TDBK_BIMC_GENERAL_CSA,REG_IMC,TDBK_BIMC_GEN,,,N,,German Government Note;CAD CASH;Canada Mortgage Bonds,N/A,,,,2026-06-17,,TDBK,GBP,GBP
7514,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,SWISS LIFE AG:SWCD,SWCD,529900ZM2M8QF6PZDD34,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_SWCD_GEN,CAD,,,,10000.0,,,,,,CAD,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-05-14,A82485,Pending,TDBK_SWCD_REG_VM_CSA,REG_IMC,TDBK_SWCD_GEN,,,N,,Israel Government Bond;US Treasury;CAD CASH,N/A,,,,2026-06-17,TDBK_SWCD_REG_VM_CSA,TDBK,CAD,CAD
K1521,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,SWISS LIFE AG:SWCD,SWCD,529900ZM2M8QF6PZDD34,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_SWCD_GEN,CAD,,,,250000.0,,,,,,CAD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-17,A21124,Pending,TDBK_SWCD_GENERAL_CSA,BILATERAL_CSA,TDBK_SWCD_GEN,,,N,,US Treasury;US Corporate;Ontario Provincial Bond,STATE STREET,,,,2026-06-17,TDBK_SWCD_GENERAL_CSA,TDBK,,CAD
