trade_identifier_party_a,trade_identifier_2_party_a,trade_date,effective_date,maturity_date,party_a_branch_name,party_b_branch_name,strike_price,buy_or_sell,put_or_call,exchanged_notional_1_amount,exchanged_notional_1_currency,exchanged_notional_2_amount,exchanged_notional_2_currency,valuation_base_currency,valuation_date,underlying,external_id,valuation_base_currency_amount_t_1,margin_type,settlement_date,agreement_name,ims_portfolio,ims_desk,model,pai,pai_rate,source_system,product_type,trade_identifier_party_b,applicable_agreements,rescued_data,reporting_date
92976771,,2025-07-05,2024-04-14,2029-04-16,TDBK,BANK OF NOVA SCOTIA,,Sell,,136000000.0,GBP,,,USD,2026-07-01,FX/IR,7447,100000.0,IM,2026-04-17,TDBK_BNSC_REG_VM_CSA,PB,RATES,SIMM,-7347.02,,CALYPSOCPG,Credit Default Swap,,7447:REG_VM|7910:REG_IMC,,2026-06-03
55313363,,2026-04-25,2026-06-27,2026-12-12,TDBK,BIMCOR INC,105.98,Buy,Put,424000000.0,CAD,,,USD,2026-07-01,FX/IR,5314,100000.0,IM,2026-08-02,TDBK_BIMC_REG_VM_CSA,PB,RATES,SIMM,4056.73,0.0282822,CALYPSOCPG,Credit Default Swap,,5314:REG_VM|7243:REG_IMC,,2026-06-10
93295955,,2024-09-07,2026-08-21,2031-08-01,TDBK,CENTRAL 1 CREDIT UNION,108.32,Sell,,267000000.0,EUR,,,USD,2026-07-01,FX/IR,4091,600000.0,IM,2026-04-28,TDBK_BCCU_REG_IMC_CSA,PB,,SIMM,-8057.63,0.02842654,SOPHIS,Equity Swap,,4091:REG_VM|7007:REG_IMC,,2026-06-17
72955513,,2024-04-01,2026-12-09,2031-10-20,TDBK,INVESTEC BANK LIMITED,,Buy,,226000000.0,EUR,,,USD,2026-07-01,FX/IR,5379,1000000.0,Net,2026-09-23,TDBK_INBL_REG_IMC_CSA,PB,RATES,SIMM,-7777.15,0.0353446,MUREXFXO,FX Option,,5379:REG_VM|7020:REG_IMC,,2026-06-03
45139661,,2026-10-23,2026-06-09,2030-04-09,TDBK,BANCO HABITAT,104.91,Sell,Put,256000000.0,CAD,,,USD,2026-07-01,FX/IR,0583,-500000.0,IM,2026-07-02,,PB,RATES,SIMM,5380.66,0.00630316,CALYPSOCPG,IR Swap,,0583:REG_VM|7679:REG_IMC,,2026-06-03
86935752,,2024-02-04,2026-09-23,2031-05-28,TDBK,CITIBANK NA,98.99,Buy,Call,335000000.0,EUR,,,USD,2026-07-01,FX/IR,A3666,0.0,Net,2026-04-12,,PB,RATES,SIMM,-3057.15,,CALYPSOCPG,Credit Default Swap,,A3666:REG_VM|7144:REG_IMC,,2026-06-17
77192356,,2025-05-18,2024-12-28,2028-02-14,TDBK,CITIBANK NA,105.89,Sell,,297000000.0,EUR,,,USD,2026-07-01,FX/IR,4902,1500000.0,Net,2026-12-21,TDBK_CITI_GENERAL_CSA,PB,RATES,SIMM,-7331.12,0.00889155,CALYPSOCPG,IR Swap,,4902:REG_VM|7802:REG_IMC,,2026-06-24
83866367,,2025-03-03,2026-08-05,2029-05-17,TDBK,DEUTSCHE BANK A.G.,,Sell,Call,395000000.0,GBP,,,USD,2026-07-01,,0465,1300000.0,VM,2026-04-24,TDBK_DBFR_GENERAL_CSA,,,SIMM,9286.31,0.04036519,SOPHIS,Equity Swap,,0465:REG_VM|7951:REG_IMC,,2026-06-10
97558746,,2026-11-17,2026-10-16,2027-12-09,TDBK,BANCO HABITAT,99.16,Buy,Call,306000000.0,EUR,,,USD,2026-07-01,FX/IR,0510,2000000.0,Net,2026-06-07,TDBK_BANH_GENERAL_CSA,PB,RATES,SIMM,9445.5,,CALYPSOCPG,IR Swap,,0510:REG_VM|7506:REG_IMC,,2026-06-17
38424478,,2024-05-25,2024-10-04,2028-03-10,TDBK,BANCO HABITAT,,Buy,Put,268000000.0,USD,,,USD,2026-07-01,FX/IR,7294,1100000.0,Net,2026-02-17,TDBK_BANH_REG_VM_CSA,PB,RATES,SIMM,1813.47,0.03180973,SOPHIS,Equity Swap,,7294:REG_VM|7533:REG_IMC,,2026-07-01
14543624,,2026-01-02,2024-03-07,2026-12-15,TDBK,INVESTEC BANK LIMITED,,Sell,Put,82000000.0,GBP,,,USD,2026-07-01,FX/IR,K9049,1400000.0,IM,2026-08-02,TDBK_INBL_REG_VM_CSA,PB,RATES,,8191.8,0.01912038,CALYPSOCPG,Credit Default Swap,,K9049:REG_VM|7156:REG_IMC,,2026-06-10
40561308,,2024-10-21,2024-09-19,2026-09-14,TDBK,SWISS LIFE AG,,Buy,,132000000.0,GBP,,,USD,2026-07-01,FX/IR,9879,500000.0,VM,2026-07-24,TDBK_SWCD_GENERAL_CSA,PB,RATES,SIMM,6699.94,0.0164455,CALYPSOCPG,IR Swap,,9879:REG_VM|7248:REG_IMC,,2026-06-24
57479720,,2025-07-10,2026-10-04,2031-05-21,TDBK,CENTRAL 1 CREDIT UNION,104.12,Sell,,369000000.0,CAD,,,USD,2026-07-01,FX/IR,0659,1900000.0,VM,2026-01-26,TDBK_BCCU_REG_VM_CSA,PB,RATES,SIMM,7799.87,0.04241803,DARWIN,Swaption,,0659:REG_VM|7398:REG_IMC,,2026-07-01
18908454,,2026-03-03,2024-06-15,2027-06-19,TDBK,BANK OF NOVA SCOTIA,,Sell,Put,292000000.0,GBP,,,USD,2026-07-01,FX/IR,1017,400000.0,Net,2026-03-17,TDBK_BNSC_GENERAL_CSA,PB,RATES,SIMM,5852.43,0.03564048,CALYPSOCPG,Credit Default Swap,,1017:REG_VM|7918:REG_IMC,,2026-06-17
82700618,,2026-10-16,2026-11-25,2031-07-10,TDBK,BANK OF NOVA SCOTIA,,Sell,,238000000.0,CAD,,,USD,2026-07-01,FX/IR,0233,500000.0,IM,2026-01-09,TDBK_BNSC_REG_VM_CSA,PB,,,-2351.42,0.03118423,MUREXFXO,FX Option,,0233:REG_VM|7975:REG_IMC,,2026-06-03
80642724,,2024-04-19,2025-11-14,2030-01-15,TDBK,BANK OF NOVA SCOTIA,105.56,Sell,Put,49000000.0,EUR,,,USD,2026-07-01,,3271,400000.0,VM,2026-03-24,TDBK_BNSC_REG_VM_CSA,PB,RATES,SIMM,-1355.42,,DARWIN,Swaption,,3271:REG_VM|7874:REG_IMC,,2026-06-24
93225269,,2025-03-12,2025-06-01,2026-10-19,TDBK,CITIBANK NA,,Sell,,360000000.0,USD,,,USD,2026-07-01,FX/IR,2937,1300000.0,IM,2026-02-19,TDBK_CITI_GENERAL_CSA,PB,RATES,SIMM,3395.51,,SOPHIS,Equity Swap,,2937:REG_VM|7747:REG_IMC,,2026-06-17
13156017,,2024-03-28,2025-01-18,2031-10-26,TDBK,MORGAN STANLEY INTL,94.06,Buy,,188000000.0,USD,,,USD,2026-07-01,,7496,1100000.0,IM,2026-11-01,TDBK_MSIL_REG_VM_CSA,PB,RATES,SIMM,5716.05,0.03326069,CALYPSOCPG,Credit Default Swap,,7496:REG_VM|7543:REG_IMC,,2026-06-17
10040163,,2024-12-18,2025-07-20,2029-08-06,TDBK,SWISS LIFE AG,,Buy,Put,277000000.0,GBP,,,USD,2026-07-01,FX/IR,6822,1200000.0,IM,2026-12-28,TDBK_SWCD_REG_IMC_CSA,PB,RATES,SIMM,4736.79,0.00187702,CALYPSOCPG,Credit Default Swap,,6822:REG_VM|7633:REG_IMC,,2026-06-10
54339076,,2026-05-22,2026-01-14,2031-08-27,TDBK,CITIBANK NA,99.26,Buy,,339000000.0,USD,,,USD,2026-07-01,FX/IR,4902,700000.0,Net,2026-10-15,TDBK_CITI_GENERAL_CSA,PB,RATES,SIMM,,0.01796904,CALYPSOCPG,Credit Default Swap,,4902:REG_VM|7664:REG_IMC,,2026-06-17
31113516,,2026-01-23,2024-05-23,2028-11-20,TDBK,CENTRAL 1 CREDIT UNION,103.61,Buy,Put,182000000.0,CAD,,,USD,2026-07-01,FX/IR,4668,-500000.0,Net,2026-08-17,TDBK_BCCU_GENERAL_CSA,PB,RATES,SIMM,7308.1,0.04631477,SOPHIS,Equity Swap,,4668:REG_VM|7688:REG_IMC,,2026-06-17
95141136,,2026-02-12,2025-01-27,2030-04-04,TDBK,DEUTSCHE BANK A.G.,92.06,Buy,Put,12000000.0,GBP,,,USD,2026-07-01,FX/IR,1928,1400000.0,IM,2026-02-18,TDBK_DBFR_GENERAL_CSA,PB,RATES,SIMM,-3291.86,0.01707052,CALYPSOCPG,Credit Default Swap,,1928:REG_VM|7746:REG_IMC,,2026-07-01
40457722,,2025-11-24,2026-11-01,2030-07-14,TDBK,SWISS LIFE AG,108.7,Sell,,110000000.0,GBP,,,USD,2026-07-01,FX/IR,0193,0.0,Net,2026-11-10,TDBK_SWCD_GENERAL_CSA,PB,RATES,SIMM,9397.69,0.00403802,CALYPSOCPG,IR Swap,,0193:REG_VM|7821:REG_IMC,,2026-07-01
69549840,,2024-11-26,2026-11-11,2026-09-16,TDBK,CITIBANK NA,108.56,Buy,Call,453000000.0,USD,,,USD,2026-07-01,FX/IR,1750,0.0,Net,2026-02-14,TDBK_CITI_GENERAL_CSA,PB,RATES,SIMM,2423.94,0.03253528,CALYPSOCPG,IR Swap,,1750:REG_VM|7696:REG_IMC,,2026-06-24
73383039,,2026-06-28,2024-09-06,2028-02-08,TDBK,BANCO HABITAT,91.81,Sell,,17000000.0,USD,,,USD,2026-07-01,FX/IR,K7577,1500000.0,Net,2026-10-24,TDBK_BANH_REG_IMC_CSA,PB,RATES,SIMM,-8341.28,0.03128005,CALYPSOCPG,Credit Default Swap,,K7577:REG_VM|7373:REG_IMC,,2026-06-24
63528274,,2025-12-17,2026-03-22,2026-05-06,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5,,Sell,,123000000.0,EUR,,,USD,2026-07-01,FX/IR,0677,1200000.0,IM,2026-05-15,TDBK_WH17_REG_VM_CSA,PB,RATES,SIMM,-4927.66,0.03449498,DARWIN,Swaption,,0677:REG_VM|7379:REG_IMC,,2026-06-03
78459262,,2025-01-26,2025-09-13,2028-03-13,TDBK,BIMCOR INC,104.38,Sell,,89000000.0,USD,,,USD,2026-07-01,FX/IR,0505,600000.0,VM,2026-04-03,TDBK_BIMC_REG_IMC_CSA,PB,RATES,SIMM,-1853.12,0.00163582,CALYPSOCPG,IR Swap,,0505:REG_VM|7247:REG_IMC,,2026-06-17
44502923,,2024-03-20,2025-05-19,2028-10-25,TDBK,CENTRAL 1 CREDIT UNION,,Buy,,333000000.0,EUR,,,USD,2026-07-01,FX/IR,5764,1100000.0,Net,2026-06-19,TDBK_BCCU_REG_IMC_CSA,PB,RATES,SIMM,-5801.72,0.04778673,CALYPSOCPG,Credit Default Swap,,5764:REG_VM|7865:REG_IMC,,2026-06-17
61012532,,2025-11-17,2025-05-25,2030-04-14,TDBK,BANK OF NOVA SCOTIA,92.51,Sell,,352000000.0,GBP,,,USD,2026-07-01,FX/IR,3352,500000.0,IM,2026-08-25,TDBK_BNSC_REG_IMC_CSA,PB,RATES,SIMM,5486.46,0.04980846,CALYPSOCPG,IR Swap,,3352:REG_VM|7872:REG_IMC,,2026-06-03
45578103,,2026-12-16,2024-09-25,2026-03-07,TDBK,DEUTSCHE BANK A.G.,,Sell,,173000000.0,EUR,,,USD,2026-07-01,FX/IR,1163,800000.0,VM,2026-06-20,TDBK_DBFR_GENERAL_CSA,PB,RATES,SIMM,6252.71,0.03601369,CALYPSOCPG,Credit Default Swap,,1163:REG_VM|7233:REG_IMC,,2026-06-10
10328409,,2024-08-15,2025-04-21,2029-03-15,TDBK,BANK OF NOVA SCOTIA,104.37,Buy,,311000000.0,USD,,,USD,2026-07-01,FX/IR,0119,900000.0,Net,2026-08-06,TDBK_BNSC_GENERAL_CSA,PB,RATES,SIMM,8670.8,0.00353169,CALYPSOCPG,IR Swap,,0119:REG_VM|7538:REG_IMC,,2026-06-17
43239488,,2025-06-20,2025-01-20,2029-05-21,TDBK,DEUTSCHE BANK A.G.,,Buy,,462000000.0,GBP,,,USD,2026-07-01,FX/IR,1386,0.0,VM,2026-10-21,TDBK_DBFR_REG_VM_CSA,PB,RATES,SIMM,6150.53,0.04237157,CALYPSOCPG,IR Swap,,1386:REG_VM|7577:REG_IMC,,2026-07-01
30350041,,2024-03-27,2024-07-27,2030-07-18,TDBK,MORGAN STANLEY INTL,102.1,Sell,Call,53000000.0,EUR,,,USD,2026-07-01,FX/IR,5810,300000.0,IM,2026-07-13,TDBK_MSIL_REG_IMC_CSA,,RATES,SIMM,-8475.13,,CALYPSOCPG,IR Swap,,5810:REG_VM|7595:REG_IMC,,2026-07-01
43729262,,2025-01-19,2024-06-25,2031-06-11,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5,,Sell,Call,318000000.0,GBP,,,USD,2026-07-01,FX/IR,5188,-500000.0,VM,2026-06-25,TDBK_WH17_GENERAL_CSA,PB,RATES,SIMM,1610.38,0.00260067,MUREXFXO,FX Option,,5188:REG_VM|7053:REG_IMC,,2026-06-10
56882088,,2025-04-22,2024-09-12,2026-02-17,TDBK,BIMCOR INC,,Buy,,16000000.0,EUR,,,USD,2026-07-01,FX/IR,K5109,300000.0,VM,2026-10-03,TDBK_BIMC_REG_IMC_CSA,PB,RATES,SIMM,18.41,0.03232957,CALYPSOCPG,IR Swap,,K5109:REG_VM|7073:REG_IMC,,2026-06-10
57970859,,2024-07-26,2025-11-07,2026-12-14,TDBK,SWISS LIFE AG,97.8,Buy,Call,462000000.0,EUR,,,USD,2026-07-01,FX/IR,0747,1400000.0,IM,2026-10-18,TDBK_SWCD_REG_IMC_CSA,,RATES,SIMM,,0.01505349,SOPHIS,Equity Swap,,0747:REG_VM|7779:REG_IMC,,2026-07-01
76509895,,2025-09-11,2026-10-28,2026-04-27,TDBK,BANK OF NOVA SCOTIA,101.57,Buy,,394000000.0,CAD,,,USD,2026-07-01,FX/IR,5770,2000000.0,VM,2026-07-13,TDBK_BNSC_REG_VM_CSA,PB,RATES,SIMM,-5263.08,0.02657865,DARWIN,Swaption,,5770:REG_VM|7912:REG_IMC,,2026-06-17
38066462,,2026-11-07,2026-04-21,2031-02-01,TDBK,BIMCOR INC,,Buy,,209000000.0,GBP,,,USD,2026-07-01,FX/IR,A3322,300000.0,Net,2026-08-24,TDBK_BIMC_GENERAL_CSA,,RATES,SIMM,557.27,0.00134893,SOPHIS,Equity Swap,,A3322:REG_VM|7294:REG_IMC,,2026-07-01
51134618,,2024-08-21,2025-06-25,2031-08-26,TDBK,DEUTSCHE BANK A.G.,,Sell,Call,11000000.0,EUR,,,USD,2026-07-01,FX/IR,7118,1600000.0,VM,2026-09-19,TDBK_DBFR_REG_IMC_CSA,PB,RATES,SIMM,-6167.98,0.02571194,CALYPSOCPG,Credit Default Swap,,7118:REG_VM|7958:REG_IMC,,2026-06-17
60764242,,2026-05-17,2026-07-01,2031-04-14,TDBK,DEUTSCHE BANK A.G.,,Sell,,55000000.0,GBP,,,USD,2026-07-01,FX/IR,5768,1300000.0,VM,2026-10-17,TDBK_DBFR_REG_IMC_CSA,PB,RATES,SIMM,5391.26,0.01833425,CALYPSOCPG,IR Swap,,5768:REG_VM|7855:REG_IMC,,2026-06-24
85000364,,2026-11-05,2026-01-18,2029-05-15,TDBK,MORGAN STANLEY INTL,102.71,Sell,Call,123000000.0,EUR,,,USD,2026-07-01,FX/IR,A7196,400000.0,VM,2026-12-15,TDBK_MSIL_REG_VM_CSA,PB,,SIMM,3414.75,0.02087117,CALYPSOCPG,IR Swap,,A7196:REG_VM|7388:REG_IMC,,2026-06-17
77516501,,2024-02-14,2025-12-14,2028-06-14,TDBK,BANCO HABITAT,108.32,Sell,Put,445000000.0,EUR,,,USD,2026-07-01,FX/IR,4624,500000.0,VM,2026-08-02,TDBK_BANH_REG_IMC_CSA,PB,RATES,SIMM,-7636.66,0.03660116,CALYPSOCPG,IR Swap,,4624:REG_VM|7122:REG_IMC,,2026-06-03
69387215,,2026-06-11,2025-11-23,2028-07-22,TDBK,CITIBANK NA,,Buy,,350000000.0,USD,,,USD,2026-07-01,FX/IR,5711,1600000.0,IM,2026-10-06,,,RATES,SIMM,6886.4,0.02876961,CALYPSOCPG,IR Swap,,5711:REG_VM|7396:REG_IMC,,2026-06-03
72919676,,2026-08-10,2024-03-08,2026-04-17,TDBK,BIMCOR INC,,Buy,,265000000.0,USD,,,USD,2026-07-01,FX/IR,6245,600000.0,Net,2026-01-01,,PB,,,6214.58,0.03516543,CALYPSOCPG,IR Swap,,6245:REG_VM|7755:REG_IMC,,2026-06-03
41779699,,2025-12-12,2025-02-08,2030-03-19,TDBK,MORGAN STANLEY INTL,,Sell,,200000000.0,USD,,,USD,2026-07-01,FX/IR,0839,1700000.0,Net,2026-10-11,,,,SIMM,-9720.04,0.0206485,DARWIN,Swaption,,0839:REG_VM|7796:REG_IMC,,2026-06-10
74441234,,2025-08-26,2026-09-23,2029-02-14,TDBK,MORGAN STANLEY INTL,,Sell,,96000000.0,CAD,,,USD,2026-07-01,FX/IR,3097,-500000.0,VM,2026-02-01,TDBK_MSIL_REG_IMC_CSA,PB,,SIMM,5756.25,,SOPHIS,Equity Swap,,3097:REG_VM|7236:REG_IMC,,2026-06-03
45758240,,2025-10-11,2025-07-12,2026-02-23,TDBK,MORGAN STANLEY INTL,91.1,Buy,,487000000.0,CAD,,,USD,2026-07-01,FX/IR,9699,900000.0,VM,2026-02-09,,PB,RATES,SIMM,,0.00921027,SOPHIS,Equity Swap,,9699:REG_VM|7931:REG_IMC,,2026-07-01
77600352,,2024-11-13,2024-12-09,2029-05-26,TDBK,DEUTSCHE BANK A.G.,,Buy,,464000000.0,GBP,,,USD,2026-07-01,FX/IR,4834,-200000.0,IM,2026-02-26,TDBK_DBFR_GENERAL_CSA,PB,RATES,SIMM,-6264.91,0.03218925,SOPHIS,Equity Swap,,4834:REG_VM|7852:REG_IMC,,2026-06-17
64115479,,2024-09-15,2026-12-24,2031-12-25,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5,,Buy,,51000000.0,USD,,,USD,2026-07-01,FX/IR,A8694,1600000.0,VM,2026-02-12,TDBK_WH17_REG_IMC_CSA,PB,RATES,SIMM,3675.59,0.04350123,MUREXFXO,FX Option,,A8694:REG_VM|7182:REG_IMC,,2026-06-03
15953819,,2025-09-21,2026-04-07,2031-12-20,TDBK,CENTRAL 1 CREDIT UNION,,Sell,,101000000.0,CAD,,,USD,2026-07-01,FX/IR,3983,1000000.0,Net,2026-01-14,TDBK_BCCU_REG_IMC_CSA,PB,RATES,SIMM,-3014.83,0.01620605,SOPHIS,Equity Swap,,3983:REG_VM|7559:REG_IMC,,2026-06-17
20986497,,2024-11-13,2025-08-15,2030-08-10,TDBK,BANCO HABITAT,100.46,Sell,Call,496000000.0,CAD,,,USD,2026-07-01,,1096,100000.0,Net,2026-09-01,TDBK_BANH_REG_VM_CSA,PB,RATES,SIMM,6905.52,0.00634457,CALYPSOCPG,IR Swap,,1096:REG_VM|7533:REG_IMC,,2026-07-01
55004879,,2025-02-01,2025-07-07,2029-06-18,TDBK,SWISS LIFE AG,,Sell,,468000000.0,EUR,,,USD,2026-07-01,FX/IR,A516,100000.0,Net,2026-09-18,TDBK_SWCD_GENERAL_CSA,PB,RATES,SIMM,-8687.2,0.00396459,MUREXFXO,FX Option,,A516:REG_VM|7415:REG_IMC,,2026-07-01
68409141,,2026-02-26,2026-05-15,2027-06-15,TDBK,BIMCOR INC,,Buy,,100000000.0,USD,,,USD,2026-07-01,FX/IR,K2358,-500000.0,Net,2026-04-26,TDBK_BIMC_GENERAL_CSA,PB,,SIMM,-7918.16,,CALYPSOCPG,IR Swap,,K2358:REG_VM|7388:REG_IMC,,2026-06-24
32835395,,2025-09-27,2026-12-12,2028-06-11,TDBK,CENTRAL 1 CREDIT UNION,,Sell,,16000000.0,EUR,,,USD,2026-07-01,FX/IR,4141,300000.0,IM,2026-07-04,TDBK_BCCU_REG_VM_CSA,PB,RATES,SIMM,9400.21,0.04817218,SOPHIS,Equity Swap,,4141:REG_VM|7756:REG_IMC,,2026-07-01
80007360,,2025-10-09,2026-04-01,2027-08-05,TDBK,INVESTEC BANK LIMITED,108.79,Sell,Put,185000000.0,USD,,,USD,2026-07-01,FX/IR,0322,1300000.0,Net,2026-03-13,TDBK_INBL_REG_VM_CSA,PB,RATES,,9444.39,0.01956367,CALYPSOCPG,IR Swap,,0322:REG_VM|7856:REG_IMC,,2026-06-17
36337457,,2025-09-11,2024-03-11,2029-08-14,TDBK,BANCO HABITAT,,Buy,,397000000.0,USD,,,USD,2026-07-01,FX/IR,0350,-400000.0,VM,2026-02-03,TDBK_BANH_REG_VM_CSA,PB,,SIMM,1469.32,0.01344104,CALYPSOCPG,Credit Default Swap,,0350:REG_VM|7301:REG_IMC,,2026-07-01
94609276,,2025-02-20,2026-02-11,2028-01-25,TDBK,CITIBANK NA,,Sell,,438000000.0,USD,,,USD,2026-07-01,FX/IR,K1537,1300000.0,VM,2026-08-11,TDBK_CITI_GENERAL_CSA,PB,,SIMM,,0.03730927,CALYPSOCPG,IR Swap,,K1537:REG_VM|7496:REG_IMC,,2026-06-24
63480158,,2026-04-16,2026-03-01,2027-08-22,TDBK,DEUTSCHE BANK A.G.,,Buy,,235000000.0,GBP,,,USD,2026-07-01,FX/IR,0503,1300000.0,Net,2026-01-08,TDBK_DBFR_REG_IMC_CSA,PB,,SIMM,-6239.99,0.0041171,MUREXFXO,FX Option,,0503:REG_VM|7077:REG_IMC,,2026-06-17
86049010,,2026-08-07,2024-11-27,2029-04-25,TDBK,INVESTEC BANK LIMITED,99.38,Buy,Put,430000000.0,CAD,,,USD,2026-07-01,FX/IR,K9421,700000.0,IM,2026-02-01,TDBK_INBL_REG_IMC_CSA,PB,RATES,SIMM,-7927.86,0.00049953,CALYPSOCPG,IR Swap,,K9421:REG_VM|7695:REG_IMC,,2026-07-01
71253705,,2026-06-08,2026-04-14,2031-08-19,TDBK,BIMCOR INC,,Buy,Put,389000000.0,USD,,,USD,2026-07-01,FX/IR,0164,-200000.0,Net,2026-03-13,TDBK_BIMC_GENERAL_CSA,PB,RATES,SIMM,-916.69,,CALYPSOCPG,Credit Default Swap,,0164:REG_VM|7096:REG_IMC,,2026-06-24
82534349,,2025-06-09,2024-07-20,2029-08-24,TDBK,BANCO HABITAT,105.78,Sell,,270000000.0,EUR,,,USD,2026-07-01,FX/IR,6414,1800000.0,VM,2026-04-28,TDBK_BANH_GENERAL_CSA,PB,RATES,SIMM,-69.24,0.00464731,MUREXFXO,FX Option,,6414:REG_VM|7805:REG_IMC,,2026-06-24
43585952,,2024-03-10,2024-01-08,2028-12-17,TDBK,MORGAN STANLEY INTL,99.37,Sell,Call,167000000.0,CAD,,,USD,2026-07-01,,9374,0.0,VM,2026-05-07,TDBK_MSIL_GENERAL_CSA,PB,,,,0.04283531,SOPHIS,Equity Swap,,9374:REG_VM|7023:REG_IMC,,2026-06-03
34010026,,2024-03-14,2025-02-18,2031-03-16,TDBK,BANK OF NOVA SCOTIA,,Buy,,376000000.0,EUR,,,USD,2026-07-01,FX/IR,9325,800000.0,IM,2026-01-13,TDBK_BNSC_REG_VM_CSA,PB,RATES,SIMM,7236.37,0.00756755,CALYPSOCPG,IR Swap,,9325:REG_VM|7458:REG_IMC,,2026-06-03
92712633,,2026-12-05,2026-07-27,2030-11-24,TDBK,BANCO HABITAT,100.0,Sell,,242000000.0,EUR,,,USD,2026-07-01,FX/IR,0509,900000.0,IM,2026-02-21,TDBK_BANH_GENERAL_CSA,PB,RATES,SIMM,-4487.32,0.0372974,CALYPSOCPG,Credit Default Swap,,0509:REG_VM|7951:REG_IMC,,2026-06-03
96764356,,2024-10-27,2026-01-03,2027-07-14,TDBK,BIMCOR INC,,Sell,Put,168000000.0,USD,,,USD,2026-07-01,FX/IR,A6383,-500000.0,VM,2026-09-01,,PB,RATES,SIMM,123.26,0.02163913,DARWIN,Swaption,,A6383:REG_VM|7866:REG_IMC,,2026-06-24
75053642,,2026-04-07,2026-10-13,2027-10-25,TDBK,BANCO HABITAT,,Buy,Call,458000000.0,EUR,,,USD,2026-07-01,FX/IR,1695,1100000.0,Net,2026-09-01,TDBK_BANH_REG_IMC_CSA,PB,RATES,SIMM,75.11,,CALYPSOCPG,IR Swap,,1695:REG_VM|7327:REG_IMC,,2026-07-01
69518329,,2025-12-22,2024-01-26,2030-06-27,TDBK,MORGAN STANLEY INTL,,Sell,Put,449000000.0,USD,,,USD,2026-07-01,FX/IR,5867,1700000.0,VM,2026-10-28,TDBK_MSIL_REG_VM_CSA,PB,RATES,SIMM,,0.01518452,CALYPSOCPG,IR Swap,,5867:REG_VM|7293:REG_IMC,,2026-06-03
54237980,,2024-05-04,2024-06-07,2026-04-26,TDBK,DEUTSCHE BANK A.G.,,Sell,Put,3000000.0,USD,,,USD,2026-07-01,FX/IR,0517,1600000.0,Net,2026-08-12,TDBK_DBFR_GENERAL_CSA,PB,,SIMM,9456.96,0.02092425,CALYPSOCPG,Credit Default Swap,,0517:REG_VM|7056:REG_IMC,,2026-06-17
53975090,,2026-10-11,2025-08-19,2030-05-13,TDBK,INVESTEC BANK LIMITED,92.67,Sell,,491000000.0,USD,,,USD,2026-07-01,,0220,500000.0,Net,2026-01-03,TDBK_INBL_GENERAL_CSA,PB,RATES,SIMM,3675.99,0.01818694,SOPHIS,Equity Swap,,0220:REG_VM|7589:REG_IMC,,2026-06-24
89559642,,2026-03-09,2026-09-15,2029-03-13,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5,103.53,Sell,,136000000.0,EUR,,,USD,2026-07-01,FX/IR,1869,1100000.0,Net,2026-04-03,TDBK_WH17_REG_IMC_CSA,PB,RATES,SIMM,9728.67,0.01030387,CALYPSOCPG,Credit Default Swap,,1869:REG_VM|7350:REG_IMC,,2026-06-10
83774043,,2025-08-22,2026-08-03,2027-05-08,TDBK,CENTRAL 1 CREDIT UNION,93.85,Buy,,201000000.0,EUR,,,USD,2026-07-01,FX/IR,7245,1900000.0,Net,2026-08-13,TDBK_BCCU_REG_VM_CSA,,RATES,SIMM,4232.52,0.03420603,DARWIN,Swaption,,7245:REG_VM|7566:REG_IMC,,2026-06-03
26942392,,2024-06-09,2024-02-22,2030-03-04,TDBK,CENTRAL 1 CREDIT UNION,92.61,Sell,,44000000.0,EUR,,,USD,2026-07-01,FX/IR,3372,1000000.0,VM,2026-05-11,TDBK_BCCU_GENERAL_CSA,PB,RATES,SIMM,1580.15,,SOPHIS,Equity Swap,,3372:REG_VM|7705:REG_IMC,,2026-06-17
93289144,,2026-04-07,2024-02-21,2026-01-17,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5,101.94,Buy,,288000000.0,GBP,,,USD,2026-07-01,FX/IR,K1483,300000.0,VM,2026-09-17,TDBK_WH17_GENERAL_CSA,PB,RATES,SIMM,,0.0476908,CALYPSOCPG,IR Swap,,K1483:REG_VM|7930:REG_IMC,,2026-06-24
33489350,,2025-11-18,2024-05-16,2030-01-14,TDBK,INVESTEC BANK LIMITED,,Sell,Call,276000000.0,USD,,,USD,2026-07-01,FX/IR,0726,1100000.0,VM,2026-12-22,TDBK_INBL_GENERAL_CSA,PB,RATES,SIMM,934.66,0.0369174,CALYPSOCPG,Credit Default Swap,,0726:REG_VM|7094:REG_IMC,,2026-06-24
70609228,,2025-12-12,2024-11-26,2029-08-02,TDBK,MORGAN STANLEY INTL,,Buy,,337000000.0,GBP,,,USD,2026-07-01,FX/IR,0454,800000.0,Net,2026-12-10,TDBK_MSIL_REG_VM_CSA,PB,RATES,SIMM,-1803.51,0.03336928,CALYPSOCPG,Credit Default Swap,,0454:REG_VM|7940:REG_IMC,,2026-06-24
